Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
1318304,Once More,"Raghu, a man caught up with a deep hold of grief comes across Anjali, who is spinning everything in her capacity to win him over. The love you gave away always comes back they say. In one way or other. Sometimes from a different human. This is a story of love coming back into the life of someone who doesn’t want to take it. A tale of second chances.. happy healing and bitter sweet closures.",75,"Music, Romance, Comedy",Vignesh Srikanth,"Arjun Das, Aditi Shankar, Dravid Selvam, Sona Olickal, Anusha Prabhu",Million Dollar Studios,28-08-2026,2026,8,Friday,0,0,0,0,0,0,0,1.6497,0,0
1329271,Oho Enthan Baby,"Ashwin goes to actor Vishnu Vishal’s office to pitch a script and ends up narrating his love story. What the actor thinks to be an interval is Ashwin’s climax, it actually is a stoic end to his romantic relationship with Meera. With Vishnu Vishal’s pursual, Ashwin must confront his former lover again, to complete his story and begin his debut directorial.",61,Romance,Krishnakumar Ramakumar,"Rudra, Vishnu Vishal, Mithila Palkar, Anju Kurian, Vaibhavi Tandle",Romeo Pictures,11-07-2025,2025,7,Friday,129,0,0,0,0,0,0,1.6507,5,5
329588,Bench Talkies,"Bench Talkies is a compilation of six films from six filmmakers. The one recognizable name is, of course, Karthik Subbaraj, while the others are all aspiring directors. The films deal with various subjects and are in different genres and are of varying quality.",43,"Action, Comedy, Drama",Karthik Subbaraj,"Guru Somasundaram, Aravind, Nisha Krishnan, Anukush Agarwal, Sandeep Menon",Stone Bench Creations,06-03-2015,2015,3,Friday,116,0,0,0,0,0,0,1.8927,6,1
534953,Kaatrin Mozhi,A housewife's life changes drastically after becoming a radio jockey for the city's biggest radio stations.,16,"Comedy, Drama",Radha Mohan,"Jyothika, Vidharth, Lakshmi Manchu, Elango Kumaravel, M. S. Bhaskar",Creative Entertainers,16-11-2018,2018,11,Friday,122,0,0,0,0,0,0,1.4165,7.6,11
527666,X Videos,"Journalist has a new assignment, to find out public’s reaction to government’s move of shutting down porn websites. However, his assignment becomes a personal task when his friend commits suicide because an intimate video he’d shot of his wife makes it to one of the sites.",46,"Drama, Thriller",Sajo Sundar,"Ajay Raj, Akriti Singh, Abhinav, Kabali Vishwanth, Riyamikka",Colour Shadows Entertainment,01-06-2018,2018,6,Friday,108,0,0,0,0,0,0,1.6701,4.6,5
447842,Nila,A young man meets his childhood love one rainy night in the city of dreams. When they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart?,40,"Drama, Romance",Selvamani Selvaraj,"Sruthi Hariharan, Sarvesh Sridhar",Skylab Pictures,22-09-2016,2016,9,Thursday,96,0,0,0,0,0,0,1.4436,7.9,8
931853,Agent Kannayiram,"A struggling private detective is drawn towards a mystery around unidentified dead bodies turning up near railway tracks, and soon the case becomes significant both at the professional and personal levels.",31,"Crime, Thriller, Comedy",Manoj Beedha,"Santhanam, Riya Suman, Pugazh, Sruthi Hariharan, Munishkanth",Labyrinth Films,25-11-2022,2022,11,Friday,143,0,0,0,0,0,0,1.7439,6.5,2
1645649,Messenger,"After a heartbreak, engineer Sakthi attempts suicide but is saved by messages from Anandhi, a deceased Facebook friend. He falls in love with her spirit and marries her, until she threatens to leave, testing their supernatural bond.",37,"Fantasy, Romance",Ramesh Elangamani,"Manisha Jashnani, Livingston, Sreeram Karthik, Priyadarshini Rajkumar, Cool Suresh",Unknown,31-10-2025,2025,10,Friday,0,0,0,0,0,0,0,1.5549,0,0
344157,Budhanin Sirippu,"Story of three person challenges the evil practices of country’s corruption, abuse of power and officer lethargic management.",18,"Comedy, Drama",Victor Divedson,"Samuthirakani, Vivek, Mahesh, Mithra Kurian, Munnar Ramesh",The Vibrant Movies,05-06-2015,2015,6,Friday,123,0,0,0,0,0,0,1.3488,8.5,1
1413333,Retta Thala,"Kaali, a struggling Pondicherry orphan encounters his rich Goa doppelganger Malpe Upendra with criminal past, leading to identity swaps and messy consequences. Corrupt cop Thiraviyam and Upendra’s enemies soon conspire to put that to an end.",36,"Action, Thriller",Krish Thirukumaran,"Arun Vijay, Siddhi Idnani, Yogesh, John Vijay, Tanya Ravichandran",BTG Universal,25-12-2025,2025,12,Thursday,113,0,0,0,0,0,0,1.2065,2.5,2
1213076,Fight Club,"A young boy Selva chasing his football sports dreams suffers a major setback, grows into an angry young man who is drawn into conflicts by evil forces involving him and his family, which he must navigate and reform.",38,"Action, Drama, Thriller",Abbas A Rahmath,"Vijay Kumar, Monisha Mohan Menon, Avinash Raghudevan, Kaarthekeyen S, Shankar Thas",Reel Good Films,15-12-2023,2023,12,Friday,135,0,0,0,0,0,0,1.2336,6.6,16
980044,"August 16, 1947","An atrocious British general is in charge of a secluded fictional village in pre-Independence Madras.  Spanning in three days, from 14 August to 16 August 1947 and follows the illiterate and oppressed villagers’ lives as they fail to receive the news of India’s Independence due to isolation. A local lout, Param, leads a revolt to free them all.",58,"Action, Drama",NS. Ponkumar,"Gautham Ram Karthik, Revathy Sharma, Pugazh, TSR, Richard Ashton",Unknown,07-04-2023,2023,4,Friday,144,0,0,0,0,0,0,1.5711,5,5
1035769,Oru Nalla Tamizh Paatin Mudhal Vari,A film on Procrastination made by Procrastinating a bit too much.,11,"Drama, Comedy",Shriviyas,"Shriviyas, Selva Kumar",Adopted Superhero,15-10-2022,2022,10,Saturday,17,0,0,0,0,0,0,1.9077,8,2
1568076,Mayilaa,Mayilaa embarks on a journey as a travelling salesperson in Southern India to fulfil her expensive obligations. The only problem: she doesn’t know how to sell. A sharp yet heartwarming tale of a mother-daughter duo finding their feet on the road.,41,Drama,Semmalar Annam,"Melodi Dorcas, Shudarkodi V, Sathya Maruthani, Geetha Kailasam, Auto Chandran",Newton Cinema,31-01-2026,2026,1,Saturday,97,0,0,0,0,0,0,1.6495,0,0
1568600,Kadhal Reset Repeat,"Two people attempt to restart their romance after a major breakdown, believing that a “reset” will fix what went wrong. Just as hopeful habits begin, the shoals of memory, regret and new expectations force them to search for what they really want. A loop of love, loss and renewal takes them through familiar terrain with unfamiliar stakes.",57,"Romance, Comedy, Drama",A. L. Vijay,"Madumkesh, Jiya Shankar, Arjun Ashokan, M. S. Bhaskar, Jayaprakash",Maali & Manvi Movie Makers,06-03-2026,2026,3,Friday,137,0,0,0,0,0,0,1.5007,0,0
835017,Varisu,"Vijay, The prodigal son of business tycoon Rajendran agrees to take over the reins of the business, much to the chagrin of his brothers. But can Vijay prove himself to be a worthy varisu and also reunite his now-broken family?",40,"Action, Adventure",Vamshi Paidipally,"Vijay, R. Sarathkumar, Jayasudha, Srikanth, Shaam",Sri Venkateswara Creations,11-01-2023,2023,1,Wednesday,169,0,0,0,0,0,0,1.5818,5,64
485455,Thittivasal,"A collector, a cop and a minister want to displace a community of tribal people from their mountain homes for their personal gains.",23,"Thriller, Drama",M. Prathapmuraali,"Nassar, Ajay Rathnam, Kinni Vinodh, Tanu Shetty, Mahendran",K3 Cine Creations,03-11-2017,2017,11,Friday,113,0,0,0,0,0,0,1.571,0,0
480852,100% Kaadhal,"Balu and Mahalakshmi fall for each other but separate due to ego problems. Years later, when their grandmother falls ill, they are forced to confront each other resulting in chaos for both their families.",34,"Drama, Romance, Family",M. M. Chandramouli,"G. V. Prakash Kumar, Shalini Pandey, Nassar, Jayachitra, Rekha",Creation Cinemas NY,04-10-2019,2019,10,Friday,151,0,0,0,0,0,0,1.4885,5.3,3
337653,Thunai Mudhalvar,"A man, who is elected as an MLA, stages his own death so that his remote village will reap the benefits of the largesse that political parties will bestow on the place when a by-election is announced.",37,,R.Vivekanand,"K. Bhagyaraj, Jayaram, Shweta Menon, Sandhya, Manobala",Anugrahada Art Films,10-04-2015,2015,4,Friday,145,0,0,0,0,0,0,1.4708,1.5,1
1593339,Yaarra Antha Paiyan Naanthan Antha Paiyan,"Vijay and Shalini’s marriage is crumbling under constant misunderstandings. In the same city, Deepika loses her alcoholic husband Manikandan and is left drowning in loneliness.  Seeking comfort, Deepika and Vijay cross the line and fall into a secret affair.But danger strikes when Sukumar, a corrupt sub-inspector obsessed with Deepika, begins  hunting her for his own desires. As guilt closes in on Vijay and suspicion rises for Shalini, Deepika is trapped between a forbidden relationship and a ruthless predator.  Will Shalini discover the truth? And can Deepika escape Sukumar’s grip before everything collapses?",92,"Drama, Romance",Paul raj,"Paul raj, Gayatri Rema, Swetha Sree, Ravi Mariya, Sivakumar",PR Productions,06-03-2026,2026,3,Friday,125,7515000,0,0.75,0,0,0,1.4467,0,0
1384671,Alangu,Centres around the clashes between Kerala's political group and Tamil Nadu's tribal youths.,13,"Action, Thriller",Sakthivel Perumalsamy,"Chemban Vinod Jose, Kaali Venkat, Sarath Kumar, Shanmugam Muthusamy, Kotravai",DG Film Company,27-12-2024,2024,12,Friday,0,0,0,0,0,0,0,1.782,0,0
1238522,Birthday Bumps,"In a college hostel, Kirumi's birthday bash turns tragic when birthday bumps go awry, leading to his unexpected demise. As his friends grapple with guilt, they uncover a quirky twist of fate that challenges their perceptions of life, friendship, and destiny.",41,"Drama, Comedy",Kamalesh Indira,"Deepak Karthikeya, Roshaan, Manoranjan, Hemraj, Abbas",Unknown,31-01-2024,2024,1,Wednesday,25,0,0,0,0,0,0,0.9942,0,0
912471,Maaligai,"ACP Shanti, an honest police officer, is given the responsibility of investigating the mysterious deaths at a palace in Kanchipuram. But when she gets there, the situation turns from bad to worse.",32,"Action, Drama, Thriller",Dil Sathya,"Mohammad Ali, Andrea Jeremiah, J. Karthik, Meera Krishnan, Manobala",Unknown,29-10-2021,2021,10,Friday,116,0,0,0,0,0,0,1.3893,3,1
527688,0.776724537,,0,Drama,K. Ganeshan,Subash Chandra Bose,Unknown,18-05-2018,2018,5,Friday,130,0,0,0,0,0,0,1.2322,0,0
412197,Maragadha Naanayam,"Senguttuvan and Elango are hired by a jewel smuggler to find a cursed treasure responsible for the death of many. Later, with the help of a priest, they summon three spirits to locate the treasure.",35,"Fantasy, Romance, Thriller",ARK Saravanan,"Aadhi Pinisetty, Daniel Annie Pope, Anandaraj, Nikki Galrani, Munishkanth",Axess Film Factory,16-06-2017,2017,6,Friday,132,0,0,0,0,0,0,1.4365,6.595,21
1507233,Manithan Deivamagalam,"A hardworking villager and his wife hope to build a better life after starting a small roadside eatery with borrowed money. But when he dares to question local power and demand basic improvements for his neglected village, he finds himself caught in a growing conflict involving debt, politics, and the fight for dignity.",53,"Crime, Drama, Family",Dennis Manjunath,"Selvaraghavan, Kushee Ravi, R. S. Sathish, Kausalya, Y. G. Mahendran",Vyom Entertainments,10-04-2026,2026,4,Friday,125,0,0,0,0,0,0,1.397,0,0
582333,Pettikadai,A young doctor decides to help the small traders of a village who are financially affected by the presence of an online supermarket.,23,Drama,Esakki Karvannan,"Samuthirakani, Varsha Bollamma, Chandhini Tamilarasan, Sundarrajan, Rajendran",Lakshmi Creations,22-02-2019,2019,2,Friday,112,0,0,0,0,0,0,1.5362,0,0
912373,Jinx,"Krish is a married young man who starts experiencing terrorizing dreams during episodes of sleep paralysis. Trouble beckons when the incidents from his paralysis begin to come true as he gets entrapped in a chilling, dark hallucination.",37,"Horror, Thriller",Lingesh Janarthanam,"Gowri Shankar, Noyaline Christina, Krishan Jayaseelan, Vikneshan Thevaraj, Githen Kiruba",Technical Glitch Productions,05-12-2021,2021,12,Sunday,27,0,0,0,0,0,0,1.5525,0,0
520918,Kambathe Kannemma,Kambathe Kannemma a Malaysian Tamil Movie presented by Maraz Ravi under D`Cinema Sdn Bhd. The movie was directed by KK Khanna.,21,Comedy,K.K. Khanna,"Tokoh Sathia, Sasikumar, Sangeeta Krishnasamy, Sam 'Comedy King', R. Nithyashree",DCinema Sdn Bhd,28-04-2022,2022,4,Thursday,0,0,0,0,0,0,0,1.4575,0,0
521857,Samuga Valaithalam,,0,Drama,Eesan,"Badri, Priya, Padma, Bala Singh, Ravi Raja",Victory Films,19-01-2018,2018,1,Friday,0,0,0,0,0,0,0,1.3819,0,0
618907,Raangi,"Thaiyal Nayagi, a journalist from Chennai, happens to connect with a terrorist in Tunisia through a fake account in the name of her 16-year-old cousin, Sushmitha. Little she knew that this would put herself and her cousin in danger.",39,"Action, Thriller",M. Saravanan,"Trisha Krishnan, Anaswara Rajan, Gopi Kannadasan, Lizzie Antony, Waqar Khan",Lyca Productions,30-12-2022,2022,12,Friday,121,0,0,0,0,0,0,1.5487,3.1,8
270769,Andhadhi,"A minister gets a kickback in hundreds of crores for sanctioning a solar power project. This leads to a kidnapping and a murder, and two young police offers, who are also childhood friends, try to tackle the problem in their own ways.",42,Action,Ramesh Venkatraman,"Arjun Vijayaragavan, Anjena Kirti, Bhargav Chakravarthy, Karthik Nagarajan, Sahithya Jagannathan",Dewdrop Pictures,09-10-2015,2015,10,Friday,0,0,0,0,0,0,0,1.3422,2.8,3
1586508,BP 180,"Thangam is an honest doctor working at Pennery Hospital. He has a sister named Selvi and a brother named Stalin. Arnold, a villain from Kasimedu area,Through this, Thangams brother Stalin is killed. The story revolves around whether Thangam did a postmortem on Bharathis body.",44,"Crime, Thriller",JP,"Tanya Ravichandran, Daniel Balaji, K. Bhagyaraj, Tamizh",Radiant International Films,28-11-2025,2025,11,Friday,133,0,0,0,0,0,0,1.2016,0,0
330420,Puli,A virtuous soldier Magadheera aka Puli (Tiger) vows to save his people from the rule of a cruel queen and her treacherous Marshal. Does good triumph over evil?,28,"Fantasy, Action, Adventure",Chimbu Deven,"Vijay, Sridevi, Sudeepa, Shruti Haasan, Hansika Motwani",SKT Studios,01-10-2015,2015,10,Thursday,155,0,0,0,0,0,0,1.5899,4.135,48
370067,Vidayutham,"Devathai, who is the daughter of the ex minister Chitravel comes across her first love Kaushik at her grandmother's death.She starts her love adventure to know more about Kaushik. Meanwhile her elder sister Nithya develops a relationship with her father's rival Paddi Alandhan's son Prakash. A special investigating officer Nagaraj is set to unravel the clues and discover the man behind the four mysterious murders which occurred in Chitravel's house.",70,"Horror, Romance",Nagamaneci,"Tanvi Ganesh Lonkar, Ram Saravanan, Nagamaneci, Vettri, Kadhal Thandapani",Sree Nagaraja Sarpayakshi Films,18-03-2016,2016,3,Friday,138,0,0,0,0,0,0,1.3302,3,1
1136928,Naayaadi,"Ancient India 1000's of years ago is filled with mystery and it is believed the witchcraft voodoo and black magic originated from ancient India.  There were several tribes involved in worshiping dark gods and performing human sacrifices.  At present an old couple buys a 200 year old bungalow to convert into a resort but to their horror they finds out the estate has a  supernatural entity  They seek help from a group of young youtubers to find more about the supernatural presence.Will the young youtubers be able to find out the centuries old secret and reveal the truth. What is the connection between them , the estate and Naayaadi ?",110,,Adarsh Madhikanth,"Adarsh Madhikanth, Kadhambari Sowmya, Malavika Manoj, Fabby, Nivas S Saravanan",Advik Visual Media,23-06-2023,2023,6,Friday,102,50587640,0,5.06,0,0,0,1.4281,8.5,2
1563192,Lenin Pandiyan,,0,"Drama, Crime, Romance",D. D. Balachandran,"Gangai Amaran, Roja Selvamani, Darshan Ganesan, Shrita Rao, George Mariyan",Sathya Jyothi Films,25-09-2026,2026,9,Friday,0,0,0,0,0,0,0,1.6429,0,0
585280,Vilambaram,"A romantic film directed by KA Suriyanithi, starring Abhinay Vaddi, Aishwarya Rajesh and Shri Ayrah in the lead roles.",19,,K. A. Suriyanithi,"Abhinay Vaddi, Aishwarya Rajesh, Shri Ayrah, Thambi Ramaiah",Moon Medias,01-03-2019,2019,3,Friday,134,0,0,0,0,0,0,1.6566,0,0
583999,Arandavanukku Irundathellam Pei,"A horror comedy film directed by MS Selvam, starring Anu Krishna and Dr Saravanan in the lead roles.",18,,M. S. Selvam,"Anu Krishna, Singampuli, Bonda Mani, Nellai Siva",Madurai Cine Productions,22-02-2019,2019,2,Friday,122,0,0,0,0,0,0,1.6251,0,0
1685882,Modha Rathiri,,0,"Romance, Comedy",Raja Karuppasamy,"Rishikanth, Anishma Anilkumar, Bagavathi Perumal, Chetan, Abdool Lee",Mythri Movie Makers,21-08-2026,2026,8,Friday,0,0,0,0,0,0,0,1.4244,0,0
1386105,Piranthanaal Vazhthukal,"Anpu lives an alcoholic life, and one day his friends and family members take him alive to a graveyard and try to burn him to death with posthumous rituals. The film moves forward with a social commitment in a village setting, as he witnesses his own funeral.",47,,Raju Chandra,"Appukutty, Roji Mathew, Santhosh Swaminathan, Sreeja Ravi, Aiswarya Anilkumar",Plan3 Studios Pvt. Ltd.,21-02-2025,2025,2,Friday,106,0,0,0,0,0,0,1.5485,0,0
376440,Si 3,"A reputed cop from Tamil Nadu takes charge in Andhra Pradesh to solve the mysterious murder of a top police officer, and takes on local thugs and criminals during the course of his mission.",34,"Crime, Action",Hari,"Suriya, Anushka Shetty, Shruti Haasan, Radha Ravi, Yuvarani",Studio Green,26-01-2017,2017,1,Thursday,155,0,0,0,0,0,0,1.346,5.5,46
773288,Kamali from Nadukkaveri,"Kamali is a happy-go-lucky girl from a small town. She is a weak student who is hardly interested in studies when she falls in love with a studious boy in Chennai who aspires to make it to IIT Madras. She decides to take her studies seriously and convinces her father to go for higher studies. With the help of a retired professor in her village, she starts preparing for exams to join IIT Madras if only to meet her love.",80,"Drama, Romance",Rajasekar Duraisamy,"Anandhi, Rohit Saraf, N. Azhagamperumal, Prathap Pothan, Rekha Suresh",Unknown,19-02-2021,2021,2,Friday,150,0,0,0,0,0,0,1.223,6.6,7
1072284,Aadhitya Arunachalam,,0,"Action, Drama",Ben G,"Gaffar, Banumathi, Shamini Ramasamy, Aghoderan, Sivakumar Lingeswaran",Unknown,16-02-2023,2023,2,Thursday,120,0,0,0,0,0,0,2.2669,0,0
368837,Sethu Boomi,"A story about an aspiring young man who works in the Chennai city, who wants to go abroad for work, this film has a huge twist after the hero meets with the heroine. The heroine, who loses her mother when she was born, wants her future husband to stay at her place after marriage.",54,"Action, Romance",Kenthiran Muniasami,"Thaman Kumar, Samskruthy Shenoy, Junior Balaiah, Singampuli",Royal Moon Entertainment,05-02-2016,2016,2,Friday,116,0,0,0,0,0,0,1.554,0,0
329138,Pulan Visaranai 2,A team of workers at a petroleum plant dies while on holiday when their bus falls into a ravine. A police office discovers that the deaths were not an accident but pre-planned murder. Why did those people die and who plotted their murder?,43,Thriller,R K Selvamani,"Prashanth, Karthika Mathew, Aswini, Mansoor Ali Khan, R. K.",Unknown,30-01-2015,2015,1,Friday,0,0,0,0,0,0,0,1.404,3,1
1240973,The Feast,A fisherwoman takes on a powerful local politician by hosting a feast for him using an unforgettable secret dish that could save her dying lake.,25,,Rishi Chandna,"Jeevesvaran Anbarasi, Janagi, George Vijay Nelson",Unknown,03-02-2024,2024,2,Saturday,25,0,0,0,0,0,0,1.1767,0,0
1560749,Mylanji,"Surya, a National Geographic photographer who struggles with a rare speech disorder, travels to Ooty to capture a rare bird and unexpectedly meets Charu, a lively orphan trapped by a forced marriage. Desperate to escape, Charu decides to fall in love with another man, while unknowingly growing closer to Surya during their birding journeys.. On the day Kathir comes to take Charu away, fate stands still—leaving one haunting question: will love choose truth, or sacrifice?",75,"Drama, Romance",Ajayan Bala,"Sreeram Karthik, Krisha Kurup, Munishkanth, Singampuli",Ajay Arjun Productions,13-02-2026,2026,2,Friday,118,0,0,0,0,0,0,1.6497,0,0
1144625,Pallavi Bakery,"Pallavi is an independent woman who had struggling childhood and after so much of struggle she owned a Bakery (Pallavi Bakery) Adithya, a spoiled brat requested to work as her waiter in the bakery since he is not good in cooking. Eventually, both started to fall in love. Things goes well until Parvathi came into their life. Parvathi tries to manipulate Pallavi to get her secret recipe. She also creates a lot of misunderstanding between the people who is very attached with Pallavi. Will Parvathy get the secret recipe from Pallavi? How will Pallavi knows the truth? Will Pallavi and Adithya gets together?",103,"Drama, Romance, Comedy",Sathish Natarajan,"Irfan Zaini, Shalini Balasundaram, Vemanna Appannah",Story Films Sdn Bhd,05-11-2021,2021,11,Friday,103,0,0,0,0,0,0,1.4886,8,1
1505305,Immortal,"An unsuspecting man finds himself at the center of a series of mysterious deaths, forcing him to confront a truth that could cost him everything.",25,"Romance, Thriller, Horror, Fantasy",Mariyappan Chinna,"G. V. Prakash Kumar, Kayadu Lohar, T.M. Karthik, Kumar Natarajan, Lollu Sabha Maaran",Unknown,04-09-2026,2026,9,Friday,0,0,0,0,0,0,0,1.7198,0,0
272678,49-O,"Karikalan a selfish politician, in collusion with a real estate agent, usurps the lands of farmers in a village. Savuri decides to expose the politician and get the lands back to the villagers in a novel manner.",37,"Drama, Comedy",P. Arokiyadoss,"Goundamani, Bala Singh, Guru Somasundaram, Rajendran, Thirumurugan",Zero Rules Entertainment,17-09-2015,2015,9,Thursday,128,0,0,0,0,0,0,1.4116,5.5,6
370721,Vinodhan,"Vinodhan is an upcoming Tamil drama film directed by Victor Jayaraj and produced by Prabhu Deva. The film features Varun, Vedhika and Salony Luthra in the leading roles, while Madhan Karky has written the dialogues for the film. The film, which focusses on the issue of obsessive–compulsive disorder, will release in early 2016.",53,Drama,Victor Jayaraj,"Varun Kamal, Vedhika, Salony Luthra, Karthik Kumar, Rohini",Prabhu Deva Studios,01-09-2018,2018,9,Saturday,0,0,0,0,0,0,0,1.4223,0,1
555633,Roobha,"A beautiful twenty-year old transwoman dancer, Roobha, falls in love with a much older charismatic family man, Anthony, giving him a sense of escape and solace from his mundane life and troubles.",32,Drama,Lenin M. Sivam,"Amrit Sandhu, Antonythasan Jesuthasan, Thenuka Kantharajah, Dan Bertolini, Brian Scott Carleton",Unknown,09-12-2017,2017,12,Saturday,91,0,0,0,0,0,0,1.6563,3.6,5
415850,Manal Kayiru 2,A doting father gives his nod to his daughter’s conditions for marriage and the confusions and struggle which the family faces following that…,23,"Drama, Comedy, Family",R. Madhan Kumar,"S.Ve. Sekar, Ashwin Sekhar, Poorna, Jayashree, Visu",Sri Thenandal Films,23-12-2016,2016,12,Friday,140,0,0,0,0,0,0,1.5499,0,0
804580,Chithambaram Railwaygate,"A Tale of love filled with, friendship turned enemity, politics.",10,"Action, Drama, Romance",Sivapavalan,"Mahendran, Anbu Mayilsamy, Neeraja, Gayatri Rema, Daniel Annie Pope",Unknown,05-02-2021,2021,2,Friday,115,0,0,0,0,0,0,1.3089,0,0
1323267,Sorgavaasal,A common man imprisoned in a corrupt system questions whether jails truly rehabilitate or push individuals deeper into crime's abyss.,20,"Action, Crime, Thriller, Drama",Sidharth Viswanath,"RJ Balaji, Selvaraghavan, Natarajan Subramaniam, Karunas, Saniya Iyyappan",Think Studios,29-11-2024,2024,11,Friday,135,250500000,0,25.05,0,0,0,1.2985,6.714,7
587186,Teddy,"Srividya had a minor accident and was taken to a hospital. But while getting treated, she is instead kidnapped with the help of the hospital staff.  While her kidnappers keep her in a medically induced coma, she has an out-of-body experience, where she gets into the body of a teddy bear.  Shiva, who has a photographic memory, remembers everything in his life. Shiva completed many master's degrees and a PhD in no time with this capability. While Shiva saves a teenager from local goons on a public train, the teddy watches him and decided to get help from him.  Teddy (as Sri's soul) seeks Shiva who helps find her kidnapped body, which they find in Azerbaijan. What happens to Sri and how Shiva defeats the mastermind behind this forms the crux of the story.",134,"Action, Thriller, Fantasy, Adventure",Shakti Soundar Rajan,"Arya, Sayesha Saigal, Sakshi Agarwal, Sathish, Karunakaran",Studio Green,12-03-2021,2021,3,Friday,130,0,0,0,0,0,0,1.5038,6.524,21
1427163,Ring Ring,An entertaining and light-hearted depiction of how a seemingly innocent game can unravel deep secrets and test the strength of friendship and relationships.,23,"Comedy, Drama",S. Sakthivel,"Vivek Prasanna, Sakshi Agarwal, Swayam Siddha, Arjunan Nandakumar, Daniel Annie Pope",Diya Cine Creations,31-01-2025,2025,1,Friday,0,0,0,0,0,0,0,1.209,0,0
614617,Miya,An aborted child's ghost takes revenge!,6,"Horror, Thriller",R. L. Ravi,"Sonia Agarwal, Namitha, Veerendra Chowdary, Shiny, Meenu",Unknown,26-12-2020,2020,12,Saturday,113,0,0,0,0,0,0,1.433,0,0
652784,Joshua Imai Pol Kaakha,A contract killer seeking a different profession is assigned to protect a high-profile speaker.,14,"Action, Crime, Thriller",Gautham Vasudev Menon,"Varun Kamal, Raahei, Krishna Kulasekaran, Dhivyadharshini, Mansoor Ali Khan",Vels Film International,01-03-2024,2024,3,Friday,128,0,0,0,0,0,0,1.3415,3.8,5
752961,Annaatthe,"Kaaliyan is a village president in the Madurai district, who is fondly called Annaatthe. His nieces compete with each other to marry him. But, he falls in love with another woman who visits their village. Kaaliyan has a sister who gets married and shifts to Kolkata where she faces some unknown threats. Soon, her brother comes to her aid.",59,"Action, Family, Drama",Siva,"Rajinikanth, Keerthy Suresh, Jagapati Babu, Soori, Nayanthara",Sun Pictures,04-11-2021,2021,11,Thursday,163,0,0,0,0,0,0,1.5107,4.7,25
525162,To Let,The struggle of a family of three as they search for a house to rent after being given an ultimatum to vacate their house by their land lady.,28,Drama,Chezhiyan,"Santhosh Nambirajan, Sheela Rajkumar, Dharun, Aadhira Pandilakshmi",Zhla Cinema,21-02-2019,2019,2,Thursday,99,0,0,0,0,0,0,1.4643,7.1,9
587211,God Father,"Godfather is a Tamil action movie, directed by Jegan Rajshekar. The cast of Godfather includes Natarajan Subramaniam,Lal.",17,,Jegan Rajshekar,"Natarajan Subramaniam, Lal, Ananya, Ashwanth Ashokkumar, G. Marimuthu",Clap Entertainment,21-02-2020,2020,2,Friday,104,0,0,0,0,0,0,1.2459,6,4
563309,Bigil,"A do-gooder don wants his footballer son to uplift the life of his people by becoming a champion, but fate draws the youngster into a life of violence. Will he be able to fulfill his father’s dream when an opportunity comes his way seven years later?",46,"Drama, Action, Family",Atlee,"Vijay, Nayanthara, Jackie Shroff, Kathir, Vivek",AGS Entertainment,17-10-2019,2019,10,Thursday,177,0,0,0,0,0,0,1.399,6.263,78
1606490,Andakagasam,Someone who wants to be a hero...He enters a 100-year-old castle where kings lived in search of money...whether he takes the money or not is the story...a story that takes place one night...,33,,Gasnaper Khan,"Powerstar Srinivasan, Karunya Chowdry, Rashmitha Hiwary",Unknown,06-03-2026,2026,3,Friday,120,9288289.5,0,0.93,0,0,0,1.3406,0,0
460223,Tube Light,"Following an accident, a young man starts suffering from an unusual disorder — he starts hearing things only after a delay! Can this ‘tubelight’ succeed in his romance?",28,Comedy,Indra,"Indra, Adithi, Pandiarajan, Praveen Prem, Thribuvan",Ostrich Films,02-06-2017,2017,6,Friday,120,0,0,0,0,0,0,1.2122,6,1
607145,Rocketry: The Nambi Effect,"The story of the great Indian rocket scientist, Shri Nambi Narayanan's life, a true patriot, who was turned into a villain in the blink of an eye after being falsely accused of treason.",33,"Drama, History",R. Madhavan,"R. Madhavan, Simran, Misha Ghoshal, Jagan, Dinesh Prabhakar",Tricolor Films,01-07-2022,2022,7,Friday,154,659650000,325650000,65.97,32.56,-334000000,-50.63,1.264,7.703,65
448773,Nisabdham,A happily married couple’s life turns into trauma after their eight-year-old daughter is raped. Will the family be able to put their lives back on track?,26,"Crime, Drama",Michael Arun,"Baby Sathanya, Ajay, Abhinaya, Kishore, A. Venkatesh",Miracle Pictures,10-03-2017,2017,3,Friday,126,0,0,0,0,0,0,1.3874,10,1
1382504,Padaiyappa Oonjal,This story involves a mission to be accomplished by 4 men; three cousins and a newly found acquaintance Thayalan.,19,"Drama, Family",Unknown,"Vicky Rao, Loga Varman Strideran, Karu, Parameswary, Pughaz",Unknown,31-10-2024,2024,10,Thursday,105,0,0,0,0,0,0,2.0486,0,0
