movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source
,Soppana Sundari,,"When a simple middle-class girl's family wins a car in a raffle, chaos ensues as various parties claim ownership, forcing her to navigate a darkly comedic web of financial crisis and unexpected events.","Comedy, Drama, Thriller, Crime",S.G. Charles,"Aishwarya Rajesh, Lakshmi Priyaa, Karunakaran, Deepa Shankar, Redin Kingsley",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1021760,Soppana Sundari,,A young woman from a lower-middle class family wins a car in a lucky draw unaware of the trouble it's going to bring her.,"Comedy, Thriller, Crime",SG Charles,"Aishwarya Rajesh, Lakshmi Priyaa, Karunakaran, Deepa Shankar, Redin Kingsley",,2023,5.6,10.0,117.0,,,,1.9907,0.0,0.0,Hamsini Entertainment,14-04-2023,dataset_4
,Sorgavaasal,,A common man imprisoned in a corrupt system questions whether jails truly rehabilitate or push individuals deeper into crime's abyss.,"Action, Crime, Thriller, Drama",Sidharth Viswanath,"RJ Balaji, Selvaraghavan, Natarajan Subramaniam, Karunas, Saniya Iyyappan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1323267,Sorgavaasal,,A common man imprisoned in a corrupt system questions whether jails truly rehabilitate or push individuals deeper into crime's abyss.,"Action, Crime, Thriller, Drama",Sidharth Viswanath,"RJ Balaji, Selvaraghavan, Natarajan Subramaniam, Karunas, Saniya Iyyappan",,2024,6.714,7.0,135.0,,,,1.2985,25.05,0.0,Think Studios,29-11-2024,dataset_4
,Sotta Sotta Nanaiyuthu,,"Sotta Sotta Ninayuthu is a romantic drama about Raja, a wealthy young man whose baldness fuels deep insecurity and heartbreak. Though he finds love with the kind-hearted Priya, a moment of doubt drives him away, and his family soon pushes him toward Shruti—a modern, arrogant woman who clashes with their values. Caught between duty and desire, Raja must choose whether to follow his heart or surrender to expectations.",Comedy,Naveedh S Fareedh,"Nishanth Russo, Varshini Venkat, Shaalini A, KPY Raja, Anand Pandi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1534185,Sotta Sotta Nanaiyuthu,,"Sotta Sotta Ninayuthu is a romantic drama about Raja, a wealthy young man whose baldness fuels deep insecurity and heartbreak. Though he finds love with the kind-hearted Priya, a moment of doubt drives him away, and his family soon pushes him toward Shruti—a modern, arrogant woman who clashes with their values. Caught between duty and desire, Raja must choose whether to follow his heart or surrender to expectations.",Comedy,Naveedh S Fareedh,"Nishanth Russo, Varshini Venkat, Shaalini A, KPY Raja, Anand Pandi",,2025,6.0,1.0,0.0,,,,1.0539,0.0,0.0,Adler Entertainment,29-08-2025,dataset_4
,Soundless Dance,,"In the spring of 2009, Sri Lanka's decades long civil war is entering its most violent phase. Siva, a young Sri Lankan refugee living illegally in France, has lost contact with the family he was forced to leave behind. Haunted by the trauma of the war that devastated his childhood and obsessed by the flow of images on the Internet, Siva sinks into a waking dream that propels him into the heart of the battlefield.",Drama,Pradeepan Raveendran,"Patrick Yogarajan, Manoranjan Jegatheeswaran, Lavan Nadarajah, Susiananthan Nadarajah, Yogarajah Murugavel",Tamil,0,,,,,,,,,,,,dataset_3_tamil
713242,Soundless Dance,,"In the spring of 2009, Sri Lanka's decades long civil war is entering its most violent phase. Siva, a young Sri Lankan refugee living illegally in France, has lost contact with the family he was forced to leave behind. Haunted by the trauma of the war that devastated his childhood and obsessed by the flow of images on the Internet, Siva sinks into a waking dream that propels him into the heart of the battlefield.",Drama,Pradeepan Raveendran,"Patrick Yogarajan, Manoranjan Jegatheeswaran, Lavan Nadarajah, Susiananthan Nadarajah, Yogarajah Murugavel",,2019,0.0,0.0,89.0,,,,2.6384,0.0,0.0,Baldanders Films,07-04-2019,dataset_4
,Sowkarpettai,,"Lovers murdered by a moneylender come back as ghosts to make him answer for his crime. Meanwhile, an evil tantric has been waiting for them for years to take his revenge.","Comedy, Drama, Horror, Romance",V. C. Vadivudaiyan,"Srikanth, Raai Laxmi, Saravanan, Powerstar Srinivasan, Suman Talwar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
369819,Sowkarpettai,,"Lovers murdered by a moneylender come back as ghosts to make him answer for his crime. Meanwhile, an evil tantric has been waiting for them for years to take his revenge.","Comedy, Drama, Horror, Romance",V. C. Vadivudaiyan,"Srikanth, Raai Laxmi, Saravanan, Powerstar Srinivasan, Suman Talwar",,2016,1.6,5.0,139.0,,,,1.9852,0.0,0.0,Sri Thenandal Films,04-03-2016,dataset_4
,Speed Racer,,"Young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.","Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",Lana Wachowski,"Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd, Ariel Winter, Scott Porter",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Spirit of the Flesh,,A new film by Sheik Althaf Hussain. The plot is unknown at this moment; currently in private screenings and festival submissions.,"Drama, Horror, Thriller",Sheik Althaf Hussain,Sheik Althaf Hussain,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1377961,Spirit of the Flesh,,A new film by Sheik Althaf Hussain. The plot is unknown at this moment; currently in private screenings and festival submissions.,"Drama, Horror, Thriller",Sheik Althaf Hussain,Sheik Althaf Hussain,,2025,0.0,0.0,0.0,,,,0.4837,0.0,0.0,Alt2 Films,14-11-2025,dataset_4
,Spot,,The movie starts with a chase sequence. A girl is being chased by a bunch of goons as assigned by a dreaded politician. Four boys come to her rescue and she is taken away by them in a car. She falls in love with one of the boys. What happens from there is the rest of the movie.,Drama,Unknown,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
596420,Spot,,The movie starts with a chase sequence. A girl is being chased by a bunch of goons as assigned by a dreaded politician. Four boys come to her rescue and she is taken away by them in a car. She falls in love with one of the boys. What happens from there is the rest of the movie.,,Unknown,,,2019,0.0,0.0,119.0,,,,0.3783,0.0,0.0,Unknown,08-03-2019,dataset_4
,Sprout,,"Making your kite is the new Pendidikan Seni Visual task. As Santosh's favourite subject is it, he excites to make and show it to his friends. He wants to fly the kite but rain becomes a hurdle for it. However, the rain itself gifted him an unexpected surprise which helps him for his science subject.",Drama,Kuhanraj Rajasingam,K. Neeveshkumar,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1549411,Sprout,,"Making your kite is the new Pendidikan Seni Visual task. As Santosh’s favourite subject is it, he excites to make and show it to his friends. He wants to fly the kite but rain becomes a hurdle for it. However, the rain itself gifted him an unexpected surprise which helps him for his science subject.",,Kuhanraj Rajasingam,K. Neeveshkumar,,2025,0.0,0.0,7.0,,,,0.2724,0.0,0.0,Unknown,13-09-2025,dataset_4
,Spyder,,A surveillance expert who wants to help people comes across a foe who is the very definition of evil. Can he stop the man before he destroys everything?,"Action, Thriller, Crime",A. R. Murugadoss,"Mahesh Babu, Rakul Preet Singh, S. J. Suryah, Bharath Srinivasan, RJ Balaji",Tamil,0,,,,,,,,,,,,dataset_3_tamil
452447,Spyder,,A surveillance expert who wants to help people comes across a foe who is the very definition of evil. Can he stop the man before he destroys everything?,"Action, Thriller, Crime",A. R. Murugadoss,"Mahesh Babu, Rakul Preet Singh, S. J. Suryah, Bharath Srinivasan, RJ Balaji",,2017,5.2,70.0,145.0,,,,1.0163,0.0,225.9,Reliance Entertainment,27-09-2017,dataset_4
,Sree Hari Hara Sudhan Swami Ayyappan,,Sree Hari Hara Sudhan Swami Ayyappan Movie is Fully 3D Animated Devotional Story of Lord Ayyappan.,"Animation, Drama, History",Unknown,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
488968,Sree Hari Hara Sudhan Swami Ayyappan,,Sree Hari Hara Sudhan Swami Ayyappan Movie is Fully 3D Animated Devotional Story of Lord Ayyappan.,"Animation, Drama, History",Unknown,,,2017,9.0,3.0,80.0,,,,0.7044,0.0,0.0,Imagination Promoters,17-04-2017,dataset_4
,Star,,"Follows a youngster Kalai and his aspirations of becoming a 'Star' in the Tamil Film Industry. Born in a lower-middle-class family, will Kalai overcome all his struggles to emerge as a Star?","Drama, Romance",Elan,"Kavin Raj, Lal, Aaditi Pohankar, Preity Mukhundhan, Geetha Kailasam",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1276338,Star,,"Follows a youngster Kalai and his aspirations of becoming a 'Star' in the Tamil Film Industry. Born in a lower-middle-class family, will Kalai overcome all his struggles to emerge as a Star?","Drama, Romance",Elan,"Kavin Raj, Lal, Aaditi Pohankar, Preity Mukhundhan, Geetha Kailasam",,2024,7.321,84.0,157.0,,,,1.3361,0.0,0.0,Rise East Entertainments Pvt Ltd,10-05-2024,dataset_4
,Stephen,,"A psychiatrist evaluating a self-confessed serial killer unravels a twisted web of trauma, deceit, and psychological manipulation—only to question if the killer is truly guilty or just another victim in a larger, darker game.","Thriller, Mystery",Mithun,"Gomathi Shankar, Smruthi Venkat, Michael Thangadurai, Vijayashree, Kuberan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1561955,Stephen,,"A psychiatrist evaluating a self-confessed serial killer unravels a twisted web of trauma, deceit, and psychological manipulation—only to question if the killer is truly guilty or just another victim in a larger, darker game.","Thriller, Mystery",Mithun,"Gomathi Shankar, Smruthi Venkat, Michael Thangadurai, Vijayashree, Kuberan",,2025,6.58,25.0,124.0,,,,3.4825,0.0,0.0,JM Production House,05-12-2025,dataset_4
,Stitches,,"Thaiyal revolves around the difficult life of a single mother and her son. With the very little that she has, she helps him the most that she can.",Drama,Laavania Krishna,"Lucas Ashwin Clamence, Kalaiyarasi Kulamdavelu, Tharmeswaran Ravindran, Kessler J. Surendran, Gunaseelen",Tamil,0,,,,,,,,,,,,dataset_3_tamil
855163,Stitches,,"Thaiyal revolves around the difficult life of a single mother and her son. With the very little that she has, she helps him the most that she can.",Drama,Laavania Krishna,"Lucas Ashwin Clamence, Kalaiyarasi Kulamdavelu, Tharmeswaran Ravindran, Kessler J. Surendran, Gunaseelen",,2017,0.0,0.0,10.0,,,,0.2867,0.0,0.0,Unknown,29-11-2017,dataset_4
,Stories at 8,,"World's 1st anthology in 8 languages, written, produced and directed by a single film maker. First feature film in 8 Indian languages - Assamese, Bengali, Gujarati, Malayalam, Marathi, Punjabi, Tamil and Telugu.",Drama,Unknown,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
656081,Stories at 8,,"World's 1st anthology in 8 languages, written, produced and directed by a single film maker. First feature film in 8 Indian languages - Assamese, Bengali, Gujarati, Malayalam, Marathi, Punjabi, Tamil and Telugu.",Drama,Unknown,,,2019,0.0,0.0,90.0,,,,0.2534,0.0,0.0,Unknown,31-08-2019,dataset_4
,Strangers,,"A conversation between a stranger and a bystander unfolds in a bustling Chennai train, past and present collide, and actions ripple through lives.",Drama,Praveen Chezhian,"Paul Akhil, Ramya MV, Joe Ann Julia, Larissa Rayappa, Rajan Joel",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1539028,Strangers,,"A conversation between a stranger and a bystander unfolds in a bustling Chennai train, past and present collide, and actions ripple through lives.",Drama,Praveen Chezhian,"Paul Akhil, Ramya MV, Joe Ann Julia, Larissa Rayappa, Rajan Joel",,2024,0.0,0.0,8.0,,,,0.3282,0.0,0.0,Avant Dreams,15-08-2024,dataset_4
,Strawberry,,A taxi driver is befriended by a medium who tells him that a spirit is trying to communicate with him. Who is this spirit and what does it want?,Horror,Pa. Vijay,"Pa. Vijay, Yuvina Parthavi, Samuthirakani, Devayani, Kavithalaya Krishnan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
359122,Strawberry,,A taxi driver is befriended by a medium who tells him that a spirit is trying to communicate with him. Who is this spirit and what does it want?,Horror,Pa. Vijay,"Pa. Vijay, Yuvina Parthavi, Samuthirakani, Devayani, Kavithalaya Krishnan",,2015,2.5,2.0,140.0,,,,1.9877,0.0,0.0,Unknown,11-09-2015,dataset_4
,Striker,,What happens when you suffer from an incurable condition that makes it impossible to differentiate between a dream and reality?,Action,Pawan Trivikram,"Dharmanna Kadur, Saurav Lokesh, Bhajarangi Loki, Shilpa Manjunath, Vijay Prakash, Ashok Raj",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1209784,Striker,,A para-psychology student Joshi and a Youtuber Priya tries to escape from the ghost of Rajendran by using a Ouija board.,"Horror, Thriller",S. A. Prabu,"Justin Vijay, Vidhya Pradeep, Kasturi Shankar, Robert, Abhinaya Sri",,2023,9.0,1.0,109.0,,,,0.8964,0.0,0.0,JSJ Cinemas,08-09-2023,dataset_4
,Sughamaai Subbulakshmi,,"The story revolves around people's dilemma and their choice to go for love or for their ambitions. Taking place in different ages, the lead characters will come to understand the meaning of love, friendship and dreams to achieve their life goals.","Comedy, Drama, Romance",Karthik Shamalan,"Saresh D7, Punitah Shanmugam, Bhagya Arivuckarasu, Kuben Mahadevan, Karnan GCrak",Tamil,0,,,,,,,,,,,,dataset_3_tamil
525668,Sughamaai Subbulakshmi,,"The story revolves around people's dilemma and their choice to go for love or for their ambitions. Taking place in different ages, the lead characters will come to understand the meaning of love, friendship and dreams to achieve their life goals.","Comedy, Drama, Romance",Karthik Shamalan,"Saresh D7, Punitah Shanmugam, Bhagya Arivuckarasu, Kuben Mahadevan, Karnan GCrak",,2018,0.0,0.0,145.0,,,,1.9355,0.0,0.0,MA Productions House,17-05-2018,dataset_4
,Suitcased,,"When a struggling student discovers his late father left him a locked pendrive containing a massive fortune in Bitcoin, he and his friends must crack a highly secure password with only one attempt remaining—unknowingly holding the key to a long-buried family secret.","Drama, Comedy, Family",Bharath Rikkesh,"Krishanth, Varun, Yogesh SD",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1719774,Suitcased,,"When a struggling student discovers his late father left him a locked pendrive containing a massive fortune in Bitcoin, he and his friends must crack a highly secure password with only one attempt remaining—unknowingly holding the key to a long-buried family secret.","Drama, Comedy, Family",Bharath Rikkesh,"Krishanth, Varun, Yogesh SD",,2026,0.0,0.0,7.0,,,,0.2891,0.0,0.0,4FS,25-06-2026,dataset_4
,Sultan,,"A man raised by gangsters tries to reform them, and a hired job to protect a village presents him with the perfect opportunity.","Action, Drama",Bakkiyaraj Kannan,"Karthi, Rashmika Mandanna, Napolean, Lal, Yogi Babu, Sathish",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Sulthan,,"A man raised by gangsters tries to reform them, and a hired job to protect a village presents him with the perfect opportunity.","Action, Thriller, Romance",Bhagyaraj Kannan,"Karthi, Rashmika Mandanna, Ramachandra Raju, Nawab Shah, Lal",Tamil,0,,,,,,,,,,,,dataset_3_tamil
792334,Sulthan,,"A man raised by gangsters tries to reform them, and a hired job to protect a village presents him with the perfect opportunity.","Action, Thriller, Romance",Bhagyaraj Kannan,"Karthi, Rashmika Mandanna, Ramachandra Raju, Nawab Shah, Lal",,2021,5.325,20.0,122.0,,,,1.3702,0.0,0.0,Dream Warrior Pictures,02-04-2021,dataset_4
,Sumo,,"When Shiva finds an unconscious stranger on the beach, he unknowingly begins a journey that leads to Japan's sumo rings. With truth and loyalty, he helps his friend reclaim his identity and honor, showing that bonds of the heart can rise above borders and power.","Comedy, Drama",S. P. Hosimin,"Shiva, Priya Anand, Yoshinori Tashiro, VTV Ganesh, Yogi Babu",Tamil,0,,,,,,,,,,,,dataset_3_tamil
619987,Sumo,,"When Shiva finds an unconscious stranger on the beach, he unknowingly begins a journey that leads to Japan's sumo rings. With truth and loyalty, he helps his friend reclaim his identity and honor, showing that bonds of the heart can rise above borders and power.","Comedy, Drama",S. P. Hosimin,"Shiva, Priya Anand, Yoshinori Tashiro, VTV Ganesh, Yogi Babu",,2025,0.0,0.0,118.0,,,,0.8149,0.0,0.0,Vels Film International,25-04-2025,dataset_4
,Super Deluxe,,"An unfaithful newly-wed wife, an estranged father, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.","Comedy, Crime, Drama, Thriller",Thiagarajan Kumararaja,"Vijay Sethupathi, Fahadh Faasil, Samantha Ruth Prabhu, Ramya Krishnan, Mysskin",Tamil,0,,,,,,,,,,,,dataset_3_tamil
432011,Super Deluxe,,"An unfaithful newly-wed wife, an estranged parent, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.","Comedy, Thriller, Drama, Crime",Thiagarajan Kumararaja,"Vijay Sethupathi, Fahadh Faasil, Samantha Ruth Prabhu, Ramya Krishnan, Mysskin",,2019,7.704,140.0,176.0,,,,1.7516,12.86,0.0,Tyler Durden And Kino Fist,29-03-2019,dataset_4
,Super Duper,,"Two petty criminals end up kidnapping the wrong woman, and end up in a situation where they have to deal with a kingpin of a drug mafia.","Comedy, Thriller",Na. Arun Karthik,"Dhruva, Indhuja Ravichandran, Shah Ra, Adhithya Shivpink, Soundaraya Gowda",Tamil,0,,,,,,,,,,,,dataset_3_tamil
636621,Super Duper,,"Two petty criminals end up kidnapping the wrong woman, and end up in a situation where they have to deal with a kingpin of a drug mafia.","Comedy, Thriller",Na. Arun Karthik,"Dhruva, Indhuja Ravichandran, Shah Ra, Adhithya Shivpink, Soundaraya Gowda",,2019,3.0,1.0,118.0,,,,2.5887,0.87,0.0,Unknown,20-09-2019,dataset_4
,Super Duper Sumos,,The adventures of a trio of crimefighting sumo wrestlers.,"Animation, Action, Adventure, Comedy, Family",Unknown Director,"Matt Hill, Ben Hur, Cusse Mankuma, Richard Newman, Chantal Strand, Deborah DeMille",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Super Senior Heroes,,"65-year-old Ganeshan has completely lost the zest for life after his wife's passing. But the news of his 7-year-old grandson Aadith's visit to India gives him a new lease of life. When all attempts to bond with the superhero fanatic Aadith fail, Ganeshan and his retired friends join in the madness of pretending to be a superhero league. The idea works like a charm. Little Aadith's excitement knows no bounds when he witnesses a secret meeting of this 'league'. Ganeshan is elated to receive his grandson's genuine affection for the first time. But the happiness is short-lived. The very next day a small girl gets kidnapped from their apartment complex. As the police start a preliminary investigation, Aadith turns to his grandfather with a glint of excitement in his eyes. He knows, just like any superhero, his 'thaatha' will solve the case in no time. Left with no choice, the old man turns to his ageing cronies. And thus, with aching knees, weak eyesights and greying hairlines, this League of Super (senior) Heroes is set upon their first mission.","Drama, Comedy, Fantasy, Family",Karthik Kumar,"K. Bhagyaraj, Ambika, Pandiarajan, Chinni Jayanth, Manobala",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1036334,Super Senior Heroes,,"Ganeshan, a 65-year-old widower to impress Aadith, his 7-year-old grandson, forms a pretend superhero league with his friends. When a young girl is kidnapped and Aadith expects his grandfather to rescue her, and they must unexpectedly take real action.","Comedy, Fantasy, Family",Karthik Kumar,"K. Bhagyaraj, Ambika, Pandiarajan, Chinni Jayanth, Manobala",,2022,6.0,1.0,140.0,,,,0.6165,0.0,0.0,Yoodlee Films,16-10-2022,dataset_4
,Surrender,,"The story unfolds Five days prior during election season, where a police team and a notorious gangster are significantly affected by the election. Ultimately, the narrative leads to a decisive resolution of their conflict with many twists, turns, and emotions.","Crime, Drama",Gowthaman Ganapathy,"Tharshan Thiyagarajah, Lal, Sujith Sankar, Mansoor Ali Khan, Munishkanth",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1508221,Surrender,,"The story unfolds Five days prior during election season, where a police team and a notorious gangster are significantly affected by the election. Ultimately, the narrative leads to a decisive resolution of their conflict with many twists, turns, and emotions.","Crime, Drama",Gowthaman Ganapathy,"Tharshan Thiyagarajah, Lal, Sujith Sankar, Mansoor Ali Khan, Munishkanth",,2025,0.0,0.0,145.0,,,,0.7145,5.86,0.0,Upbeat Production,01-08-2025,dataset_4
,Suththi,,"A spoof of the Tamil film Kaththi, Suththi highlights the toilet problem in rural areas of south India.",Comedy,Unknown,Vignesh Karthick,Tamil,0,,,,,,,,,,,,dataset_3_tamil
388909,Suththi,,"A spoof of the Tamil film Kaththi, Suththi highlights the toilet problem in rural areas of south India.",Comedy,Unknown,Vignesh Karthick,,2015,8.0,1.0,20.0,,,,0.5166,0.0,0.0,Unknown,27-02-2015,dataset_4
,Suttaa Thale Enakku,,A powerful tycoon partners with Margaya Island`s kingpin to smuggle a highly valuable package across international borders. Chaos ensues when so called local gangsters and a group of tourists join forces to stop them.,"Action, Comedy, Crime",Thanesh Perrabu,"Pavitran Muniandy, Risheekesan Nair, Viknes Perrabu, Shamaaraj Shanker",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1476437,Suttaa Thale Enakku,,A powerful tycoon partners with Margaya Island`s kingpin to smuggle a highly valuable package across international borders. Chaos ensues when so called local gangsters and a group of tourists join forces to stop them.,"Action, Comedy, Crime",Thanesh Perrabu,"Pavitran Muniandy, Risheekesan Nair, Viknes Perrabu, Shamaaraj Shanker",,2025,0.0,0.0,116.0,,,,0.598,2.92,0.0,Sai Nanthini Movie World,15-05-2025,dataset_4
,Suttu Pidikka Utharavu,,The people of a crowded colony in Coimbatore city go through a hard time as a few heavily armed criminals enter the place when they try to escape from the cops.,"Action, Drama, Thriller",Ramprakash Rayappa,"Vikranth, Athulya Ravi, Mysskin, Suseenthiran, Manasvi Kottachi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
508376,Suttu Pidikka Utharavu,,The people of a crowded colony in Coimbatore city go through a hard time as a few heavily armed criminals enter the place when they try to escape from the cops.,"Action, Thriller",Ramprakash Rayappa,"Vikranth, Athulya Ravi, Mysskin, Suseenthiran, Manasvi Kottachi",,2019,5.6,6.0,115.0,,,,0.4611,0.0,0.0,Kalpataru Pictures,14-06-2019,dataset_4
,Sweet Beginning,,"In a small private school nestled within the vibrant city of Chennai, two remarkable individuals are quietly revolutionizing the classroom experience, shattering the glass ceiling by becoming transwomen educators.",Drama,Amal Allesse,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1542106,Sweet Beginning,,"In a small private school nestled within the vibrant city of Chennai, two remarkable individuals are quietly revolutionizing the classroom experience, shattering the glass ceiling by becoming transwomen educators.",,Amal Allesse,,,2025,0.0,0.0,19.0,,,,0.2177,0.0,0.0,Unknown,05-06-2025,dataset_4
,Sweet Biriyani,,A delivery boy's soulful experiences in a day.,Drama,Jeyachandra Hashmi,Balaji Venugopal,Tamil,0,,,,,,,,,,,,dataset_3_tamil
895131,Sweet Biriyani,,A delivery boy's soulful experiences in a day.,Drama,Jeyachandra Hashmi,Balaji Venugopal,,2021,0.0,0.0,24.0,,,,0.5608,0.0,0.0,Unknown,05-03-2021,dataset_4
,Sweet Rogue Killer,,"After destroying the Forelli empire, SRK discovers that the last surviving Forelli bloodline is secretly rebuilding its power through corruption and political influence. As a dangerous conspiracy threatens the township once again, SRK launches a final mission to expose the truth, eliminate the heir, and end the Forelli legacy forever.","Action, Crime, Comedy, Mystery",Karthick Ravichandran,"Karthick Ravichandran, Pranav Kumar, Dinesh R K, Akash G, Dhushyanth A",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1654365,Sweet Rogue Killer,,"After destroying the Forelli empire, SRK discovers that the last surviving Forelli bloodline is secretly rebuilding its power through corruption and political influence. As a dangerous conspiracy threatens the township once again, SRK launches a final mission to expose the truth, eliminate the heir, and end the Forelli legacy forever.","Action, Crime, Comedy, Mystery",Karthick Ravichandran,"Karthick Ravichandran, Pranav Kumar, Dinesh R K, Akash G, Dhushyanth A",,2026,0.0,0.0,40.0,,,,0.3662,0.0,0.0,Blue Phoenix Studios,19-07-2026,dataset_4
,Sweetheart!,,"Vasu, a gifted animator with a troubled past, is forced to face his commitment issues when his partner Manu reveals her pregnancy.","Romance, Comedy, Drama",Swineeth S Sukumar,"Rio Raj, Gopika Ramesh, Renji Panicker, Arunachaleshwaran, Redin Kingsley",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1291321,Sweetheart!,,"Vasu, a gifted animator with a troubled past, is forced to face his commitment issues when his partner Manu reveals her pregnancy.","Romance, Comedy, Drama",Swineeth S Sukumar,"Rio Raj, Gopika Ramesh, Renji Panicker, Arunachaleshwaran, Redin Kingsley",,2025,4.6,9.0,144.0,,,,1.0452,4.85,0.0,YSR Films,14-03-2025,dataset_4
,Sweety Naughty Crazy,,"Shiva, a charming college student juggling three different relationships. As he tries to keep them secret, love, lust, and chaos collide in a playful mix of adult humor, romance, and comedy.","Romance, Comedy, Drama",Rajasekar G,"Thrigun, Iniya, Srijitha Ghosh, Radha, Thambi Ramaiah",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1629469,Sweety Naughty Crazy,,"Shiva, a charming college student juggling three different relationships. As he tries to keep them secret, love, lust, and chaos collide in a playful mix of adult humor, romance, and comedy.","Romance, Comedy, Drama",Rajasekar G,"Thrigun, Iniya, Srijitha Ghosh, Radha, Thambi Ramaiah",,2026,0.0,0.0,142.0,,,,2.0832,0.0,0.0,Arun Visualz Productions,13-02-2026,dataset_4
,Sync,,A group of friends connecting on a video call are haunted by the spirit of the girl they hit-and-run on their way back from a road trip.,"Drama, Horror",Vikas Anand Sridharan,"Kishen Das, Monica Chinnakotla, Naveen George Thomas, Soundarya Bala Nandakumar, Sheela Vishwanath",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1154485,Sync,,A group of friends connecting on a video call are haunted by the spirit of the girl they hit-and-run on their way back from a road trip.,"Drama, Horror",Vikas Anand Sridharan,"Kishen Das, Monica Chinnakotla, Naveen George Thomas, Soundarya Bala Nandakumar, Sheela Vishwanath",,2023,7.0,2.0,77.0,,,,0.4273,0.0,0.0,Unknown,21-07-2023,dataset_4
,TAXILA,,"When Earth is obliterated, its shattered fragments and encoded legacy are cast across the stars. Light-years away, a barren world, Taxila, awakens as Earth's remnants seed it with life, turning humanity's end into the universe's next beginning.",Drama,Sathish Ramakrishnan,"Sathish Ramakrishnan, S.S RAMAN, Alagumuthu, Jaishree, Rajkumar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1638094,TAXILA,,"When Earth is obliterated, its shattered fragments and encoded legacy are cast across the stars. Light-years away, a barren world, Taxila, awakens as Earth’s remnants seed it with life, turning humanity’s end into the universe’s next beginning.",,Sathish Ramakrishnan,"Sathish Ramakrishnan, S.S RAMAN, Alagumuthu, Jaishree, Rajkumar",,2026,0.0,0.0,110.0,,,,0.3697,0.92,0.0,RR CREATIONS,10-04-2026,dataset_4
,TEN RUPEES NOTE,,A COLLEGE BOY TRYING TO GET SOME LUMP OF MONEY FROM HIS DAD.,Comedy,MURALIDHARAN,"AAKASH, AVINASH",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1372636,TEN RUPEES NOTE,,A COLLEGE BOY TRYING TO GET SOME LUMP OF MONEY FROM HIS DAD.,Comedy,MURALIDHARAN,"AAKASH, AVINASH",,2018,9.0,1.0,2.0,,,,0.3755,0.0,0.0,AMAITHIYO AMAITHI,19-10-2018,dataset_4
,THADAI ATHAI UDAI,,"Three aspiring filmmakers from a humble brick kiln background set out to prove their talent. After their first village drama is dismissed as outdated, they decide to reinvent themselves. What begins as a daring YouTube channel sting soon spirals into danger, loss, and a shocking revelation—with twists and turns—all part of their bold second film. Their vision ultimately wins over the producer, marking the true beginning of their filmmaking journey.",Drama,Arivazhakan Murugesan,"Mahesh, Guna Babu, Thiruvarur Ganesh, Mahaadeer Mohammed, K.M. Barivallal",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1562718,THADAI ATHAI UDAI,,"Three aspiring filmmakers from a humble brick kiln background set out to prove their talent. After their first village drama is dismissed as outdated, they decide to reinvent themselves. What begins as a daring YouTube channel sting soon spirals into danger, loss, and a shocking revelation—with twists and turns—all part of their bold second film. Their vision ultimately wins over the producer, marking the true beginning of their filmmaking journey.",,Arivazhakan Murugesan,"Mahesh, Guna Babu, Thiruvarur Ganesh, Mahaadeer Mohammed, K.M. Barivallal",,2025,0.0,0.0,118.0,,,,0.7158,0.0,0.0,Unknown,31-10-2025,dataset_4
